━━━ Training ━━━
{'loss': 0.7299, 'grad_norm': 9.69239330291748, 'learning_rate': 1.4666469018677737e-05, 'epoch': 2.24}                                         
{'loss': 0.7127, 'grad_norm': 11.838047981262207, 'learning_rate': 1.4577527423658465e-05, 'epoch': 2.25}                                       
{'loss': 0.5538, 'grad_norm': 9.896068572998047, 'learning_rate': 1.4488585828639194e-05, 'epoch': 2.26}                                        
{'loss': 0.5485, 'grad_norm': 8.347509384155273, 'learning_rate': 1.4399644233619924e-05, 'epoch': 2.27}                                        
{'loss': 0.5478, 'grad_norm': 10.858394622802734, 'learning_rate': 1.4310702638600652e-05, 'epoch': 2.28}                                       
{'loss': 0.6371, 'grad_norm': 10.757282257080078, 'learning_rate': 1.4221761043581382e-05, 'epoch': 2.29}                                       
{'loss': 0.5387, 'grad_norm': 14.671391487121582, 'learning_rate': 1.4132819448562111e-05, 'epoch': 2.3}                                        
{'loss': 0.6196, 'grad_norm': 14.849944114685059, 'learning_rate': 1.4043877853542841e-05, 'epoch': 2.31}                                       
{'loss': 0.5392, 'grad_norm': 9.926597595214844, 'learning_rate': 1.395493625852357e-05, 'epoch': 2.33}                                         
{'loss': 0.4901, 'grad_norm': 10.035801887512207, 'learning_rate': 1.38659946635043e-05, 'epoch': 2.34}                                         
{'loss': 0.5668, 'grad_norm': 12.337384223937988, 'learning_rate': 1.3777053068485028e-05, 'epoch': 2.35}                                       
{'loss': 0.5752, 'grad_norm': 8.75128173828125, 'learning_rate': 1.3688111473465758e-05, 'epoch': 2.36}                                         
{'loss': 0.5988, 'grad_norm': 8.624126434326172, 'learning_rate': 1.3599169878446488e-05, 'epoch': 2.37}                                        
{'loss': 0.6661, 'grad_norm': 10.863889694213867, 'learning_rate': 1.3510228283427216e-05, 'epoch': 2.38}                                       
{'loss': 0.6367, 'grad_norm': 8.219623565673828, 'learning_rate': 1.3421286688407947e-05, 'epoch': 2.39}                                        
{'loss': 0.6041, 'grad_norm': 11.360560417175293, 'learning_rate': 1.3332345093388677e-05, 'epoch': 2.4}                                        
{'loss': 0.5698, 'grad_norm': 9.215120315551758, 'learning_rate': 1.3243403498369405e-05, 'epoch': 2.41}                                        
{'loss': 0.5818, 'grad_norm': 7.7137770652771, 'learning_rate': 1.3154461903350134e-05, 'epoch': 2.42}                                          
{'loss': 0.7104, 'grad_norm': 9.809696197509766, 'learning_rate': 1.3065520308330864e-05, 'epoch': 2.43}                                        
{'loss': 0.5021, 'grad_norm': 10.375351905822754, 'learning_rate': 1.2976578713311592e-05, 'epoch': 2.44}                                       
{'loss': 0.6248, 'grad_norm': 13.595370292663574, 'learning_rate': 1.2887637118292321e-05, 'epoch': 2.45}                                       
{'loss': 0.7135, 'grad_norm': 7.274172306060791, 'learning_rate': 1.2798695523273051e-05, 'epoch': 2.46}                                        
{'loss': 0.5745, 'grad_norm': 9.583555221557617, 'learning_rate': 1.270975392825378e-05, 'epoch': 2.47}                                         
{'loss': 0.6934, 'grad_norm': 8.132184028625488, 'learning_rate': 1.262081233323451e-05, 'epoch': 2.49}                                         
{'loss': 0.6717, 'grad_norm': 8.833120346069336, 'learning_rate': 1.253187073821524e-05, 'epoch': 2.5}                                          
{'loss': 0.5727, 'grad_norm': 12.86772632598877, 'learning_rate': 1.2442929143195968e-05, 'epoch': 2.51}                                        
{'loss': 0.6862, 'grad_norm': 6.874621391296387, 'learning_rate': 1.2353987548176698e-05, 'epoch': 2.52}                                        
{'loss': 0.6042, 'grad_norm': 16.169010162353516, 'learning_rate': 1.2265045953157427e-05, 'epoch': 2.53}                                       
{'loss': 0.6097, 'grad_norm': 10.778668403625488, 'learning_rate': 1.2176104358138155e-05, 'epoch': 2.54}                                       
{'loss': 0.4915, 'grad_norm': 9.061266899108887, 'learning_rate': 1.2087162763118885e-05, 'epoch': 2.55}                                        
{'loss': 0.739, 'grad_norm': 16.016061782836914, 'learning_rate': 1.1998221168099616e-05, 'epoch': 2.56}                                        
{'loss': 0.6336, 'grad_norm': 9.63791561126709, 'learning_rate': 1.1909279573080344e-05, 'epoch': 2.57}                                         
{'loss': 0.6749, 'grad_norm': 13.64795207977295, 'learning_rate': 1.1820337978061074e-05, 'epoch': 2.58}                                        
{'loss': 0.4901, 'grad_norm': 6.299914836883545, 'learning_rate': 1.1731396383041804e-05, 'epoch': 2.59}                                        
{'loss': 0.5188, 'grad_norm': 12.7473726272583, 'learning_rate': 1.1642454788022532e-05, 'epoch': 2.6}                                          
{'loss': 0.5775, 'grad_norm': 7.325290203094482, 'learning_rate': 1.1553513193003261e-05, 'epoch': 2.61}                                        
{'loss': 0.6542, 'grad_norm': 12.888781547546387, 'learning_rate': 1.1473465757485919e-05, 'epoch': 2.62}                                       
{'loss': 0.6246, 'grad_norm': 13.277076721191406, 'learning_rate': 1.1384524162466648e-05, 'epoch': 2.63}                                       
{'loss': 0.5561, 'grad_norm': 12.252058982849121, 'learning_rate': 1.1295582567447376e-05, 'epoch': 2.65}                                       
{'loss': 0.6303, 'grad_norm': 8.91573715209961, 'learning_rate': 1.1206640972428106e-05, 'epoch': 2.66}                                         
{'loss': 0.5997, 'grad_norm': 12.878639221191406, 'learning_rate': 1.1117699377408836e-05, 'epoch': 2.67}                                       
{'loss': 0.6266, 'grad_norm': 13.82483959197998, 'learning_rate': 1.1028757782389564e-05, 'epoch': 2.68}                                        
{'loss': 0.5672, 'grad_norm': 7.745713233947754, 'learning_rate': 1.0939816187370293e-05, 'epoch': 2.69}                                        
{'loss': 0.709, 'grad_norm': 14.806135177612305, 'learning_rate': 1.0850874592351023e-05, 'epoch': 2.7}                                         
{'loss': 0.5928, 'grad_norm': 11.829368591308594, 'learning_rate': 1.0761932997331753e-05, 'epoch': 2.71}                                       
{'loss': 0.6337, 'grad_norm': 9.890932083129883, 'learning_rate': 1.0672991402312482e-05, 'epoch': 2.72}                                        
{'loss': 0.6176, 'grad_norm': 17.98883056640625, 'learning_rate': 1.0584049807293212e-05, 'epoch': 2.73}                                        
{'loss': 0.6874, 'grad_norm': 12.500920295715332, 'learning_rate': 1.049510821227394e-05, 'epoch': 2.74}                                        
{'loss': 0.6259, 'grad_norm': 13.843091011047363, 'learning_rate': 1.040616661725467e-05, 'epoch': 2.75}                                        
{'loss': 0.6033, 'grad_norm': 13.64653205871582, 'learning_rate': 1.03172250222354e-05, 'epoch': 2.76}                                          
{'loss': 0.6801, 'grad_norm': 10.157057762145996, 'learning_rate': 1.0228283427216127e-05, 'epoch': 2.77}                                       
{'loss': 0.6912, 'grad_norm': 7.197176456451416, 'learning_rate': 1.0139341832196857e-05, 'epoch': 2.78}                                        
{'loss': 0.6249, 'grad_norm': 13.39617919921875, 'learning_rate': 1.0050400237177588e-05, 'epoch': 2.79}                                        
{'loss': 0.5353, 'grad_norm': 13.198149681091309, 'learning_rate': 9.961458642158316e-06, 'epoch': 2.81}                                        
{'loss': 0.6099, 'grad_norm': 8.837806701660156, 'learning_rate': 9.872517047139046e-06, 'epoch': 2.82}                                         
{'loss': 0.5833, 'grad_norm': 13.505136489868164, 'learning_rate': 9.783575452119776e-06, 'epoch': 2.83}                                        
{'loss': 0.6093, 'grad_norm': 12.101740837097168, 'learning_rate': 9.694633857100504e-06, 'epoch': 2.84}                                        
{'loss': 0.5628, 'grad_norm': 13.005111694335938, 'learning_rate': 9.605692262081233e-06, 'epoch': 2.85}                                        
{'loss': 0.6583, 'grad_norm': 10.991717338562012, 'learning_rate': 9.516750667061963e-06, 'epoch': 2.86}                                        
{'loss': 0.5699, 'grad_norm': 9.072047233581543, 'learning_rate': 9.427809072042693e-06, 'epoch': 2.87}                                         
{'loss': 0.5244, 'grad_norm': 16.082006454467773, 'learning_rate': 9.338867477023422e-06, 'epoch': 2.88}                                        
{'loss': 0.6682, 'grad_norm': 15.897799491882324, 'learning_rate': 9.249925882004152e-06, 'epoch': 2.89}                                        
{'loss': 0.6034, 'grad_norm': 24.261789321899414, 'learning_rate': 9.16098428698488e-06, 'epoch': 2.9}                                          
{'loss': 0.5296, 'grad_norm': 14.936899185180664, 'learning_rate': 9.07204269196561e-06, 'epoch': 2.91}                                         
{'loss': 0.5219, 'grad_norm': 15.271393775939941, 'learning_rate': 8.98310109694634e-06, 'epoch': 2.92}                                         
{'loss': 0.6546, 'grad_norm': 12.841080665588379, 'learning_rate': 8.894159501927067e-06, 'epoch': 2.93}                                        
{'loss': 0.6756, 'grad_norm': 12.953577041625977, 'learning_rate': 8.805217906907797e-06, 'epoch': 2.94}                                        
{'loss': 0.6908, 'grad_norm': 10.362527847290039, 'learning_rate': 8.716276311888528e-06, 'epoch': 2.95}                                        
{'loss': 0.5552, 'grad_norm': 13.853950500488281, 'learning_rate': 8.627334716869256e-06, 'epoch': 2.97}                                        
{'loss': 0.6157, 'grad_norm': 12.229920387268066, 'learning_rate': 8.538393121849986e-06, 'epoch': 2.98}                                        
{'loss': 0.5854, 'grad_norm': 14.067702293395996, 'learning_rate': 8.449451526830716e-06, 'epoch': 2.99}                                        
{'loss': 0.5518, 'grad_norm': 15.285253524780273, 'learning_rate': 8.360509931811444e-06, 'epoch': 3.0}                                         
{'eval_loss': 0.9920730590820312, 'eval_accuracy': 0.616, 'eval_macro_f1': 0.6173, 'eval_runtime': 4.8439, 'eval_samples_per_second': 206.447, 'eval_steps_per_second': 51.612, 'epoch': 3.0}                                                                                                   
{'loss': 0.423, 'grad_norm': 12.51430606842041, 'learning_rate': 8.271568336792173e-06, 'epoch': 3.01}                                          
{'loss': 0.3772, 'grad_norm': 10.877331733703613, 'learning_rate': 8.182626741772903e-06, 'epoch': 3.02}
{'loss': 0.5423, 'grad_norm': 17.325719833374023, 'learning_rate': 8.093685146753631e-06, 'epoch': 3.03}                                        
{'loss': 0.4619, 'grad_norm': 10.276803016662598, 'learning_rate': 8.004743551734362e-06, 'epoch': 3.04}                                        
{'loss': 0.4584, 'grad_norm': 7.119613170623779, 'learning_rate': 7.915801956715092e-06, 'epoch': 3.05}                                         
{'loss': 0.5536, 'grad_norm': 6.44006872177124, 'learning_rate': 7.82686036169582e-06, 'epoch': 3.06}                                           
{'loss': 0.3913, 'grad_norm': 3.5395936965942383, 'learning_rate': 7.73791876667655e-06, 'epoch': 3.07}                                         
{'loss': 0.4053, 'grad_norm': 5.50960636138916, 'learning_rate': 7.64897717165728e-06, 'epoch': 3.08}                                           
{'loss': 0.4132, 'grad_norm': 8.745745658874512, 'learning_rate': 7.560035576638007e-06, 'epoch': 3.09}                                         
{'loss': 0.3802, 'grad_norm': 8.743826866149902, 'learning_rate': 7.471093981618738e-06, 'epoch': 3.1}                                          
{'loss': 0.4629, 'grad_norm': 11.981645584106445, 'learning_rate': 7.3821523865994665e-06, 'epoch': 3.11}                                       
{'loss': 0.4862, 'grad_norm': 15.553413391113281, 'learning_rate': 7.293210791580196e-06, 'epoch': 3.13}                                        
{'loss': 0.5333, 'grad_norm': 14.558135032653809, 'learning_rate': 7.204269196560925e-06, 'epoch': 3.14}                                        
{'loss': 0.4017, 'grad_norm': 10.922647476196289, 'learning_rate': 7.115327601541655e-06, 'epoch': 3.15}                                        
{'loss': 0.4986, 'grad_norm': 11.677799224853516, 'learning_rate': 7.026386006522384e-06, 'epoch': 3.16}                                        
{'loss': 0.4333, 'grad_norm': 8.071442604064941, 'learning_rate': 6.937444411503113e-06, 'epoch': 3.17}                                         
{'loss': 0.3456, 'grad_norm': 12.010542869567871, 'learning_rate': 6.848502816483842e-06, 'epoch': 3.18}                                        
{'loss': 0.3317, 'grad_norm': 6.758969783782959, 'learning_rate': 6.7595612214645725e-06, 'epoch': 3.19}                                        
{'loss': 0.4244, 'grad_norm': 11.642789840698242, 'learning_rate': 6.670619626445301e-06, 'epoch': 3.2}                                         
{'loss': 0.4297, 'grad_norm': 12.263772964477539, 'learning_rate': 6.58167803142603e-06, 'epoch': 3.21}                                         
{'loss': 0.4835, 'grad_norm': 10.243382453918457, 'learning_rate': 6.49273643640676e-06, 'epoch': 3.22}                                         
{'loss': 0.355, 'grad_norm': 7.61331844329834, 'learning_rate': 6.4037948413874894e-06, 'epoch': 3.23}                                          
{'loss': 0.4954, 'grad_norm': 5.3647942543029785, 'learning_rate': 6.314853246368218e-06, 'epoch': 3.24}                                        
{'loss': 0.4707, 'grad_norm': 10.037110328674316, 'learning_rate': 6.225911651348948e-06, 'epoch': 3.25}                                        
{'loss': 0.44, 'grad_norm': 9.457808494567871, 'learning_rate': 6.136970056329677e-06, 'epoch': 3.26}                                           
{'loss': 0.441, 'grad_norm': 6.335163593292236, 'learning_rate': 6.048028461310406e-06, 'epoch': 3.27}                                          
{'loss': 0.4191, 'grad_norm': 11.260361671447754, 'learning_rate': 5.959086866291136e-06, 'epoch': 3.29}                                        
{'loss': 0.4444, 'grad_norm': 13.240346908569336, 'learning_rate': 5.870145271271865e-06, 'epoch': 3.3}                                         
{'loss': 0.4253, 'grad_norm': 9.316143989562988, 'learning_rate': 5.781203676252594e-06, 'epoch': 3.31}                                         
{'loss': 0.3467, 'grad_norm': 4.653452396392822, 'learning_rate': 5.692262081233324e-06, 'epoch': 3.32}                                         
{'loss': 0.4161, 'grad_norm': 11.02752685546875, 'learning_rate': 5.603320486214053e-06, 'epoch': 3.33}                                         
{'loss': 0.4181, 'grad_norm': 13.766986846923828, 'learning_rate': 5.514378891194782e-06, 'epoch': 3.34}                                        
{'loss': 0.459, 'grad_norm': 12.117533683776855, 'learning_rate': 5.4254372961755115e-06, 'epoch': 3.35}                                        
{'loss': 0.3825, 'grad_norm': 11.072147369384766, 'learning_rate': 5.336495701156241e-06, 'epoch': 3.36}                                        
{'loss': 0.393, 'grad_norm': 11.162466049194336, 'learning_rate': 5.24755410613697e-06, 'epoch': 3.37}                                          
{'loss': 0.5183, 'grad_norm': 18.866409301757812, 'learning_rate': 5.1586125111177e-06, 'epoch': 3.38}                                          
{'loss': 0.3998, 'grad_norm': 7.007928848266602, 'learning_rate': 5.0696709160984285e-06, 'epoch': 3.39}                                        
{'loss': 0.5456, 'grad_norm': 13.764073371887207, 'learning_rate': 4.980729321079158e-06, 'epoch': 3.4}                                         
{'loss': 0.4656, 'grad_norm': 12.011253356933594, 'learning_rate': 4.891787726059888e-06, 'epoch': 3.41}                                        
{'loss': 0.4258, 'grad_norm': 9.75035285949707, 'learning_rate': 4.802846131040617e-06, 'epoch': 3.42}                                          
{'loss': 0.4842, 'grad_norm': 7.6425089836120605, 'learning_rate': 4.713904536021346e-06, 'epoch': 3.43}                                        
{'loss': 0.5134, 'grad_norm': 12.175097465515137, 'learning_rate': 4.624962941002076e-06, 'epoch': 3.45}                                        
{'loss': 0.4806, 'grad_norm': 19.314420700073242, 'learning_rate': 4.536021345982805e-06, 'epoch': 3.46}                                        
{'loss': 0.4371, 'grad_norm': 10.869207382202148, 'learning_rate': 4.447079750963534e-06, 'epoch': 3.47}                                        
{'loss': 0.3226, 'grad_norm': 6.600891590118408, 'learning_rate': 4.358138155944264e-06, 'epoch': 3.48}                                         
{'loss': 0.4262, 'grad_norm': 11.252856254577637, 'learning_rate': 4.269196560924993e-06, 'epoch': 3.49}                                        
{'loss': 0.4673, 'grad_norm': 11.295846939086914, 'learning_rate': 4.180254965905722e-06, 'epoch': 3.5}                                         
{'loss': 0.3899, 'grad_norm': 8.994168281555176, 'learning_rate': 4.0913133708864514e-06, 'epoch': 3.51}                                        
{'loss': 0.4659, 'grad_norm': 10.845328330993652, 'learning_rate': 4.002371775867181e-06, 'epoch': 3.52}                                        
{'loss': 0.3677, 'grad_norm': 8.71094036102295, 'learning_rate': 3.91343018084791e-06, 'epoch': 3.53}                                           
{'loss': 0.4424, 'grad_norm': 11.37183666229248, 'learning_rate': 3.8333827453305665e-06, 'epoch': 3.54}                                        
{'loss': 0.5127, 'grad_norm': 12.763007164001465, 'learning_rate': 3.7444411503112957e-06, 'epoch': 3.55}                                       
{'loss': 0.4154, 'grad_norm': 10.293431282043457, 'learning_rate': 3.655499555292025e-06, 'epoch': 3.56}                                        
{'loss': 0.4102, 'grad_norm': 9.869467735290527, 'learning_rate': 3.5665579602727546e-06, 'epoch': 3.57}                                        
{'loss': 0.493, 'grad_norm': 15.717720031738281, 'learning_rate': 3.4776163652534834e-06, 'epoch': 3.58}                                        
{'loss': 0.3341, 'grad_norm': 13.1475191116333, 'learning_rate': 3.388674770234213e-06, 'epoch': 3.59}                                          
{'loss': 0.3602, 'grad_norm': 21.02857780456543, 'learning_rate': 3.2997331752149423e-06, 'epoch': 3.61}                                        
{'loss': 0.5092, 'grad_norm': 10.699104309082031, 'learning_rate': 3.2107915801956716e-06, 'epoch': 3.62}                                       
{'loss': 0.4401, 'grad_norm': 16.328157424926758, 'learning_rate': 3.121849985176401e-06, 'epoch': 3.63}                                        
{'loss': 0.393, 'grad_norm': 16.220754623413086, 'learning_rate': 3.0329083901571305e-06, 'epoch': 3.64}                                        
{'loss': 0.37, 'grad_norm': 8.755146026611328, 'learning_rate': 2.9439667951378593e-06, 'epoch': 3.65}                                          
{'loss': 0.4027, 'grad_norm': 12.786323547363281, 'learning_rate': 2.855025200118589e-06, 'epoch': 3.66}                                        
{'loss': 0.4642, 'grad_norm': 13.808409690856934, 'learning_rate': 2.7660836050993182e-06, 'epoch': 3.67}                                       
{'loss': 0.4256, 'grad_norm': 10.697308540344238, 'learning_rate': 2.6771420100800475e-06, 'epoch': 3.68}                                       
{'loss': 0.3286, 'grad_norm': 13.313756942749023, 'learning_rate': 2.5882004150607767e-06, 'epoch': 3.69}                                       
{'loss': 0.4144, 'grad_norm': 16.006389617919922, 'learning_rate': 2.4992588200415064e-06, 'epoch': 3.7}                                        
{'loss': 0.4197, 'grad_norm': 11.312232971191406, 'learning_rate': 2.410317225022235e-06, 'epoch': 3.71}                                        
{'loss': 0.385, 'grad_norm': 12.74267578125, 'learning_rate': 2.321375630002965e-06, 'epoch': 3.72}                                             
{'loss': 0.4094, 'grad_norm': 9.408174514770508, 'learning_rate': 2.232434034983694e-06, 'epoch': 3.73}                                         
{'loss': 0.4304, 'grad_norm': 14.377371788024902, 'learning_rate': 2.1434924399644233e-06, 'epoch': 3.74}                                       
{'loss': 0.3733, 'grad_norm': 10.775884628295898, 'learning_rate': 2.0545508449451526e-06, 'epoch': 3.75}                                       
{'loss': 0.4502, 'grad_norm': 12.89453411102295, 'learning_rate': 1.9656092499258823e-06, 'epoch': 3.77}                                        
{'loss': 0.3802, 'grad_norm': 7.396656036376953, 'learning_rate': 1.8766676549066113e-06, 'epoch': 3.78}                                        
{'loss': 0.4463, 'grad_norm': 14.35391902923584, 'learning_rate': 1.7877260598873407e-06, 'epoch': 3.79}                                        
{'loss': 0.4465, 'grad_norm': 13.68549919128418, 'learning_rate': 1.69878446486807e-06, 'epoch': 3.8}                                           
{'loss': 0.4681, 'grad_norm': 11.687496185302734, 'learning_rate': 1.6098428698487994e-06, 'epoch': 3.81}                                       
{'loss': 0.2823, 'grad_norm': 5.993195533752441, 'learning_rate': 1.5209012748295287e-06, 'epoch': 3.82}                                        
{'loss': 0.411, 'grad_norm': 10.808198928833008, 'learning_rate': 1.431959679810258e-06, 'epoch': 3.83}                                         
{'loss': 0.5087, 'grad_norm': 15.05282211303711, 'learning_rate': 1.3430180847909874e-06, 'epoch': 3.84}                                        
{'loss': 0.3213, 'grad_norm': 7.905014514923096, 'learning_rate': 1.2540764897717166e-06, 'epoch': 3.85}                                        
{'loss': 0.4166, 'grad_norm': 10.281753540039062, 'learning_rate': 1.1651348947524459e-06, 'epoch': 3.86}                                       
{'loss': 0.4709, 'grad_norm': 14.048920631408691, 'learning_rate': 1.0761932997331753e-06, 'epoch': 3.87}                                       
{'loss': 0.4535, 'grad_norm': 5.297517776489258, 'learning_rate': 9.872517047139046e-07, 'epoch': 3.88}                                         
{'loss': 0.4979, 'grad_norm': 9.059168815612793, 'learning_rate': 8.983101096946339e-07, 'epoch': 3.89}                                         
{'loss': 0.3825, 'grad_norm': 10.096385955810547, 'learning_rate': 8.093685146753631e-07, 'epoch': 3.9}                                         
{'loss': 0.3622, 'grad_norm': 18.613969802856445, 'learning_rate': 7.204269196560925e-07, 'epoch': 3.91}                                        
{'loss': 0.432, 'grad_norm': 10.751509666442871, 'learning_rate': 6.314853246368218e-07, 'epoch': 3.93}                                         
{'loss': 0.4189, 'grad_norm': 15.827810287475586, 'learning_rate': 5.425437296175511e-07, 'epoch': 3.94}                                        
{'loss': 0.3325, 'grad_norm': 7.8548431396484375, 'learning_rate': 4.536021345982805e-07, 'epoch': 3.95}                                        
{'loss': 0.5311, 'grad_norm': 15.98268985748291, 'learning_rate': 3.646605395790098e-07, 'epoch': 3.96}                                         
{'loss': 0.4096, 'grad_norm': 11.141809463500977, 'learning_rate': 2.7571894455973914e-07, 'epoch': 3.97}                                       
{'loss': 0.4935, 'grad_norm': 12.707132339477539, 'learning_rate': 1.8677734954046843e-07, 'epoch': 3.98}                                       
{'loss': 0.5225, 'grad_norm': 23.82052230834961, 'learning_rate': 9.783575452119774e-08, 'epoch': 3.99}                                         
{'eval_loss': 1.1153388023376465, 'eval_accuracy': 0.608, 'eval_macro_f1': 0.6099, 'eval_runtime': 4.8683, 'eval_samples_per_second': 205.412, 'eval_steps_per_second': 51.353, 'epoch': 4.0}                                                                                                   
{'train_runtime': 2788.3637, 'train_samples_per_second': 21.518, 'train_steps_per_second': 1.344, 'train_loss': 0.7453464706017852, 'epoch': 4.0}
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████| 3748/3748 [46:28<00:00,  1.34it/s] 
  Training complete in 2788s

━━━ Evaluating on Yelp Test Set ━━━
100%|████████████████████████████████████████████████████████████████████████████████████████████████████████| 250/250 [00:04<00:00, 50.60it/s]
====================================================
  DistilBERT — Yelp Test Results
====================================================
  Accuracy    : 0.616
  Macro-F1    : 0.6173
  Per-class F1:
    1★ : 0.7519
    2★ : 0.5865
    3★ : 0.5130
    4★ : 0.5540
    5★ : 0.6810
  Total errors: 384 | Off-by-one: 335 (87.2%)

====================================================
  Cross-Task Comparison (same Yelp test domain)
====================================================
  Approach                      Accuracy   Macro-F1
  ──────────────────────────────────────────────────
  T1: Zero-Shot LLM                0.620     0.6006
  T1: Few-Shot LLM                 0.650     0.6390
  T2: Direct LLM                   0.665     0.6545
  T2: CoT LLM                      0.618     0.6090
  T4: DistilBERT (fine-tuned)      0.616     0.6173

  Saved → D:\prodigal_yelp_assignments\models\distilbert-yelp
  Saved → results/task4_yelp_metrics.json
